,Date,AQI,Sample_Duration,Pollutant_Type
46005,2018-07-04,32,24-HR BLK AVG,88101
46006,2018-07-04,32,24-HR BLK AVG,88101
46007,2018-07-04,32,24-HR BLK AVG,88101
46008,2018-07-04,32,24-HR BLK AVG,88101
46009,2018-07-04,32,24-HR BLK AVG,88101
46010,2018-07-10,21,24 HOUR,88101
46011,2018-07-10,21,24 HOUR,88101
46012,2018-07-10,21,24 HOUR,88101
46013,2018-07-10,21,24 HOUR,88101
46014,2018-07-10,21,24 HOUR,88101
46015,2018-07-10,21,24 HOUR,88101
46016,2018-07-10,20,24-HR BLK AVG,88101
46017,2018-07-10,20,24-HR BLK AVG,88101
46018,2018-07-10,20,24-HR BLK AVG,88101
46019,2018-07-10,20,24-HR BLK AVG,88101
46020,2018-07-10,20,24-HR BLK AVG,88101
46021,2018-07-10,20,24-HR BLK AVG,88101
46022,2018-07-16,23,24 HOUR,88101
46023,2018-07-16,23,24 HOUR,88101
46024,2018-07-16,23,24 HOUR,88101
46025,2018-07-16,23,24 HOUR,88101
46026,2018-07-16,23,24 HOUR,88101
46027,2018-07-16,23,24 HOUR,88101
46028,2018-07-16,21,24-HR BLK AVG,88101
46029,2018-07-16,21,24-HR BLK AVG,88101
46030,2018-07-16,21,24-HR BLK AVG,88101
46031,2018-07-16,21,24-HR BLK AVG,88101
46032,2018-07-16,21,24-HR BLK AVG,88101
46033,2018-07-16,21,24-HR BLK AVG,88101
46034,2018-07-22,20,24 HOUR,88101
46035,2018-07-22,20,24 HOUR,88101
46036,2018-07-22,20,24 HOUR,88101
46037,2018-07-22,20,24 HOUR,88101
46038,2018-07-22,20,24 HOUR,88101
46039,2018-07-22,20,24 HOUR,88101
46040,2018-07-22,26,24-HR BLK AVG,88101
46041,2018-07-22,26,24-HR BLK AVG,88101
46042,2018-07-22,26,24-HR BLK AVG,88101
46043,2018-07-22,26,24-HR BLK AVG,88101
46044,2018-07-22,26,24-HR BLK AVG,88101
46045,2018-07-22,26,24-HR BLK AVG,88101
46046,2018-07-28,21,24 HOUR,88101
46047,2018-07-28,21,24 HOUR,88101
46048,2018-07-28,21,24 HOUR,88101
46049,2018-07-28,21,24 HOUR,88101
46050,2018-07-28,21,24 HOUR,88101
46051,2018-07-28,21,24 HOUR,88101
46052,2018-07-28,20,24-HR BLK AVG,88101
46053,2018-07-28,20,24-HR BLK AVG,88101
46054,2018-07-28,20,24-HR BLK AVG,88101
46055,2018-07-28,20,24-HR BLK AVG,88101
46056,2018-07-28,20,24-HR BLK AVG,88101
46057,2018-07-28,20,24-HR BLK AVG,88101
46058,2018-08-03,38,24 HOUR,88101
46059,2018-08-03,38,24 HOUR,88101
46060,2018-08-03,38,24 HOUR,88101
46061,2018-08-03,38,24 HOUR,88101
46062,2018-08-03,38,24 HOUR,88101
46063,2018-08-03,38,24 HOUR,88101
46064,2018-08-03,51,24-HR BLK AVG,88101
46065,2018-08-03,51,24-HR BLK AVG,88101
46066,2018-08-03,51,24-HR BLK AVG,88101
46067,2018-08-03,51,24-HR BLK AVG,88101
46068,2018-08-03,51,24-HR BLK AVG,88101
46069,2018-08-03,51,24-HR BLK AVG,88101
46070,2018-08-09,28,24 HOUR,88101
46071,2018-08-09,28,24 HOUR,88101
46072,2018-08-09,28,24 HOUR,88101
46073,2018-08-09,28,24 HOUR,88101
46074,2018-08-09,28,24 HOUR,88101
46075,2018-08-09,28,24 HOUR,88101
46076,2018-08-09,33,24 HOUR,88101
46077,2018-08-09,33,24 HOUR,88101
46078,2018-08-09,33,24 HOUR,88101
46079,2018-08-09,33,24 HOUR,88101
46080,2018-08-09,33,24 HOUR,88101
46081,2018-08-09,33,24 HOUR,88101
46082,2018-08-09,25,24-HR BLK AVG,88101
46083,2018-08-09,25,24-HR BLK AVG,88101
46084,2018-08-09,25,24-HR BLK AVG,88101
46085,2018-08-09,25,24-HR BLK AVG,88101
46086,2018-08-09,25,24-HR BLK AVG,88101
46087,2018-08-09,25,24-HR BLK AVG,88101
46088,2018-08-15,46,24 HOUR,88101
46089,2018-08-15,46,24 HOUR,88101
46090,2018-08-15,46,24 HOUR,88101
46091,2018-08-15,46,24 HOUR,88101
46092,2018-08-15,46,24 HOUR,88101
46093,2018-08-15,46,24 HOUR,88101
46094,2018-08-15,40,24-HR BLK AVG,88101
46095,2018-08-15,40,24-HR BLK AVG,88101
46096,2018-08-15,40,24-HR BLK AVG,88101
46097,2018-08-15,40,24-HR BLK AVG,88101
46098,2018-08-15,40,24-HR BLK AVG,88101
46099,2018-08-15,40,24-HR BLK AVG,88101
46100,2018-08-21,61,24 HOUR,88101
46101,2018-08-21,61,24 HOUR,88101
46102,2018-08-21,61,24 HOUR,88101
46103,2018-08-21,61,24 HOUR,88101
46104,2018-08-21,61,24 HOUR,88101
46105,2018-08-21,61,24 HOUR,88101
46106,2018-08-21,55,24-HR BLK AVG,88101
46107,2018-08-21,55,24-HR BLK AVG,88101
46108,2018-08-21,55,24-HR BLK AVG,88101
46109,2018-08-21,55,24-HR BLK AVG,88101
46110,2018-08-21,55,24-HR BLK AVG,88101
46111,2018-08-21,55,24-HR BLK AVG,88101
46112,2018-08-27,36,24 HOUR,88101
46113,2018-08-27,36,24 HOUR,88101
46114,2018-08-27,36,24 HOUR,88101
46115,2018-08-27,36,24 HOUR,88101
46116,2018-08-27,36,24 HOUR,88101
46117,2018-08-27,36,24 HOUR,88101
46118,2018-08-27,37,24-HR BLK AVG,88101
46119,2018-08-27,37,24-HR BLK AVG,88101
46120,2018-08-27,37,24-HR BLK AVG,88101
46121,2018-08-27,37,24-HR BLK AVG,88101
46122,2018-08-27,37,24-HR BLK AVG,88101
46123,2018-08-27,37,24-HR BLK AVG,88101
46124,2018-09-02,20,24 HOUR,88101
46125,2018-09-02,20,24 HOUR,88101
46126,2018-09-02,20,24 HOUR,88101
46127,2018-09-02,20,24 HOUR,88101
46128,2018-09-02,20,24 HOUR,88101
46129,2018-09-02,20,24 HOUR,88101
46130,2018-09-02,14,24-HR BLK AVG,88101
46131,2018-09-02,14,24-HR BLK AVG,88101
46132,2018-09-02,14,24-HR BLK AVG,88101
46133,2018-09-02,14,24-HR BLK AVG,88101
46134,2018-09-02,14,24-HR BLK AVG,88101
46135,2018-09-02,14,24-HR BLK AVG,88101
46136,2018-09-08,15,24 HOUR,88101
46137,2018-09-08,15,24 HOUR,88101
46138,2018-09-08,15,24 HOUR,88101
46139,2018-09-08,15,24 HOUR,88101
46140,2018-09-08,15,24 HOUR,88101
46141,2018-09-08,15,24 HOUR,88101
46142,2018-09-08,12,24-HR BLK AVG,88101
46143,2018-09-08,12,24-HR BLK AVG,88101
46144,2018-09-08,12,24-HR BLK AVG,88101
46145,2018-09-08,12,24-HR BLK AVG,88101
46146,2018-09-08,12,24-HR BLK AVG,88101
46147,2018-09-08,12,24-HR BLK AVG,88101
46148,2018-09-14,29,24 HOUR,88101
46149,2018-09-14,29,24 HOUR,88101
46150,2018-09-14,29,24 HOUR,88101
46151,2018-09-14,29,24 HOUR,88101
46152,2018-09-14,29,24 HOUR,88101
46153,2018-09-14,29,24 HOUR,88101
46154,2018-09-14,32,24-HR BLK AVG,88101
46155,2018-09-14,32,24-HR BLK AVG,88101
46156,2018-09-14,32,24-HR BLK AVG,88101
46157,2018-09-14,32,24-HR BLK AVG,88101
46158,2018-09-14,32,24-HR BLK AVG,88101
46159,2018-09-14,32,24-HR BLK AVG,88101
46160,2018-09-20,22,24 HOUR,88101
46161,2018-09-20,22,24 HOUR,88101
46162,2018-09-20,22,24 HOUR,88101
46163,2018-09-20,22,24 HOUR,88101
46164,2018-09-20,22,24 HOUR,88101
46165,2018-09-20,22,24 HOUR,88101
46166,2018-09-20,24,24-HR BLK AVG,88101
46167,2018-09-20,24,24-HR BLK AVG,88101
46168,2018-09-20,24,24-HR BLK AVG,88101
46169,2018-09-20,24,24-HR BLK AVG,88101
46170,2018-09-20,24,24-HR BLK AVG,88101
46171,2018-09-20,24,24-HR BLK AVG,88101
46172,2018-09-26,17,24 HOUR,88101
46173,2018-09-26,17,24 HOUR,88101
46174,2018-09-26,17,24 HOUR,88101
46175,2018-09-26,17,24 HOUR,88101
46176,2018-09-26,17,24 HOUR,88101
46177,2018-09-26,17,24 HOUR,88101
46178,2018-09-26,14,24-HR BLK AVG,88101
46179,2018-09-26,14,24-HR BLK AVG,88101
46180,2018-09-26,14,24-HR BLK AVG,88101
46181,2018-09-26,14,24-HR BLK AVG,88101
46182,2018-09-26,14,24-HR BLK AVG,88101
46183,2018-09-26,14,24-HR BLK AVG,88101
46184,2018-10-02,10,24 HOUR,88101
46185,2018-10-02,10,24 HOUR,88101
46186,2018-10-02,10,24 HOUR,88101
46187,2018-10-02,10,24 HOUR,88101
46188,2018-10-02,10,24 HOUR,88101
46189,2018-10-02,10,24 HOUR,88101
46190,2018-10-08,3,24 HOUR,88101
46191,2018-10-08,3,24 HOUR,88101
46192,2018-10-08,3,24 HOUR,88101
46193,2018-10-08,3,24 HOUR,88101
46194,2018-10-08,3,24 HOUR,88101
46195,2018-10-08,3,24 HOUR,88101
46196,2018-10-08,0,24-HR BLK AVG,88101
46197,2018-10-08,0,24-HR BLK AVG,88101
46198,2018-10-08,0,24-HR BLK AVG,88101
46199,2018-10-08,0,24-HR BLK AVG,88101
46200,2018-10-08,0,24-HR BLK AVG,88101
46201,2018-10-08,0,24-HR BLK AVG,88101
46202,2018-10-14,8,24 HOUR,88101
46203,2018-10-14,8,24 HOUR,88101
46204,2018-10-14,8,24 HOUR,88101
46205,2018-10-14,8,24 HOUR,88101
46206,2018-10-14,8,24 HOUR,88101
46207,2018-10-14,8,24 HOUR,88101
46208,2018-10-14,10,24-HR BLK AVG,88101
46209,2018-10-14,10,24-HR BLK AVG,88101
46210,2018-10-14,10,24-HR BLK AVG,88101
46211,2018-10-14,10,24-HR BLK AVG,88101
46212,2018-10-14,10,24-HR BLK AVG,88101
46213,2018-10-14,10,24-HR BLK AVG,88101
46214,2018-10-20,15,24 HOUR,88101
46215,2018-10-20,15,24 HOUR,88101
46216,2018-10-20,15,24 HOUR,88101
46217,2018-10-20,15,24 HOUR,88101
46218,2018-10-20,15,24 HOUR,88101
46219,2018-10-20,15,24 HOUR,88101
46220,2018-10-20,10,24-HR BLK AVG,88101
46221,2018-10-20,10,24-HR BLK AVG,88101
46222,2018-10-20,10,24-HR BLK AVG,88101
46223,2018-10-20,10,24-HR BLK AVG,88101
46224,2018-10-20,10,24-HR BLK AVG,88101
46225,2018-10-20,10,24-HR BLK AVG,88101
46226,2018-10-26,11,24 HOUR,88101
46227,2018-10-26,11,24 HOUR,88101
46228,2018-10-26,11,24 HOUR,88101
46229,2018-10-26,11,24 HOUR,88101
46230,2018-10-26,11,24 HOUR,88101
46231,2018-10-26,11,24 HOUR,88101
46232,2018-10-26,8,24-HR BLK AVG,88101
46233,2018-10-26,8,24-HR BLK AVG,88101
46234,2018-10-26,8,24-HR BLK AVG,88101
46235,2018-10-26,8,24-HR BLK AVG,88101
46236,2018-10-26,8,24-HR BLK AVG,88101
46237,2018-10-26,8,24-HR BLK AVG,88101
46238,2018-11-01,10,24 HOUR,88101
46239,2018-11-01,10,24 HOUR,88101
46240,2018-11-01,10,24 HOUR,88101
46241,2018-11-01,10,24 HOUR,88101
46242,2018-11-01,10,24 HOUR,88101
46243,2018-11-01,10,24 HOUR,88101
46244,2018-11-01,1,24-HR BLK AVG,88101
46245,2018-11-01,1,24-HR BLK AVG,88101
46246,2018-11-01,1,24-HR BLK AVG,88101
46247,2018-11-01,1,24-HR BLK AVG,88101
46248,2018-11-01,1,24-HR BLK AVG,88101
46249,2018-11-01,1,24-HR BLK AVG,88101
46250,2018-11-07,19,24 HOUR,88101
46251,2018-11-07,19,24 HOUR,88101
46252,2018-11-07,19,24 HOUR,88101
46253,2018-11-07,19,24 HOUR,88101
46254,2018-11-07,19,24 HOUR,88101
46255,2018-11-07,19,24 HOUR,88101
46256,2018-11-07,16,24-HR BLK AVG,88101
46257,2018-11-07,16,24-HR BLK AVG,88101
46258,2018-11-07,16,24-HR BLK AVG,88101
46259,2018-11-07,16,24-HR BLK AVG,88101
46260,2018-11-07,16,24-HR BLK AVG,88101
46261,2018-11-07,16,24-HR BLK AVG,88101
46262,2018-11-13,5,24 HOUR,88101
46263,2018-11-13,5,24 HOUR,88101
46264,2018-11-13,5,24 HOUR,88101
46265,2018-11-13,5,24 HOUR,88101
46266,2018-11-13,5,24 HOUR,88101
46267,2018-11-13,5,24 HOUR,88101
46268,2018-11-13,9,24-HR BLK AVG,88101
46269,2018-11-13,9,24-HR BLK AVG,88101
46270,2018-11-13,9,24-HR BLK AVG,88101
46271,2018-11-13,9,24-HR BLK AVG,88101
46272,2018-11-13,9,24-HR BLK AVG,88101
46273,2018-11-13,9,24-HR BLK AVG,88101
46274,2018-11-19,10,24 HOUR,88101
46275,2018-11-19,10,24 HOUR,88101
46276,2018-11-19,10,24 HOUR,88101
46277,2018-11-19,10,24 HOUR,88101
46278,2018-11-19,10,24 HOUR,88101
46279,2018-11-19,10,24 HOUR,88101
46280,2018-11-19,6,24-HR BLK AVG,88101
46281,2018-11-19,6,24-HR BLK AVG,88101
46282,2018-11-19,6,24-HR BLK AVG,88101
46283,2018-11-19,6,24-HR BLK AVG,88101
46284,2018-11-19,6,24-HR BLK AVG,88101
46285,2018-11-19,6,24-HR BLK AVG,88101
46286,2018-11-25,5,24 HOUR,88101
46287,2018-11-25,5,24 HOUR,88101
46288,2018-11-25,5,24 HOUR,88101
46289,2018-11-25,5,24 HOUR,88101
46290,2018-11-25,5,24 HOUR,88101
46291,2018-11-25,5,24 HOUR,88101
46292,2018-11-25,4,24-HR BLK AVG,88101
46293,2018-11-25,4,24-HR BLK AVG,88101
46294,2018-11-25,4,24-HR BLK AVG,88101
46295,2018-11-25,4,24-HR BLK AVG,88101
46296,2018-11-25,4,24-HR BLK AVG,88101
46297,2018-11-25,4,24-HR BLK AVG,88101
46298,2018-12-01,5,24 HOUR,88101
46299,2018-12-01,5,24 HOUR,88101
46300,2018-12-01,5,24 HOUR,88101
46301,2018-12-01,5,24 HOUR,88101
46302,2018-12-01,5,24 HOUR,88101
46303,2018-12-01,5,24 HOUR,88101
46304,2018-12-01,0,24-HR BLK AVG,88101
46305,2018-12-01,0,24-HR BLK AVG,88101
46306,2018-12-01,0,24-HR BLK AVG,88101
46307,2018-12-01,0,24-HR BLK AVG,88101
46308,2018-12-01,0,24-HR BLK AVG,88101
46309,2018-12-01,0,24-HR BLK AVG,88101
46310,2018-12-07,43,24 HOUR,88101
46311,2018-12-07,43,24 HOUR,88101
46312,2018-12-07,43,24 HOUR,88101
46313,2018-12-07,43,24 HOUR,88101
46314,2018-12-07,43,24 HOUR,88101
46315,2018-12-07,43,24 HOUR,88101
46316,2018-12-07,36,24-HR BLK AVG,88101
46317,2018-12-07,36,24-HR BLK AVG,88101
46318,2018-12-07,36,24-HR BLK AVG,88101
46319,2018-12-07,36,24-HR BLK AVG,88101
46320,2018-12-07,36,24-HR BLK AVG,88101
46321,2018-12-07,36,24-HR BLK AVG,88101
46322,2018-12-13,4,24 HOUR,88101
46323,2018-12-13,4,24 HOUR,88101
46324,2018-12-13,4,24 HOUR,88101
46325,2018-12-13,4,24 HOUR,88101
46326,2018-12-13,4,24 HOUR,88101
46327,2018-12-13,4,24 HOUR,88101
46328,2018-12-13,4,24-HR BLK AVG,88101
46329,2018-12-13,4,24-HR BLK AVG,88101
46330,2018-12-13,4,24-HR BLK AVG,88101
46331,2018-12-13,4,24-HR BLK AVG,88101
46332,2018-12-13,4,24-HR BLK AVG,88101
46333,2018-12-13,4,24-HR BLK AVG,88101
46334,2018-12-19,2,24 HOUR,88101
46335,2018-12-19,2,24 HOUR,88101
46336,2018-12-19,2,24 HOUR,88101
46337,2018-12-19,2,24 HOUR,88101
46338,2018-12-19,2,24 HOUR,88101
46339,2018-12-19,2,24 HOUR,88101
46340,2018-12-19,7,24-HR BLK AVG,88101
46341,2018-12-19,7,24-HR BLK AVG,88101
46342,2018-12-19,7,24-HR BLK AVG,88101
46343,2018-12-19,7,24-HR BLK AVG,88101
46344,2018-12-19,7,24-HR BLK AVG,88101
46345,2018-12-19,7,24-HR BLK AVG,88101
46346,2018-12-25,8,24 HOUR,88101
46347,2018-12-25,8,24 HOUR,88101
46348,2018-12-25,8,24 HOUR,88101
46349,2018-12-25,8,24 HOUR,88101
46350,2018-12-25,8,24 HOUR,88101
46351,2018-12-25,8,24 HOUR,88101
46352,2018-12-25,6,24-HR BLK AVG,88101
46353,2018-12-25,6,24-HR BLK AVG,88101
46354,2018-12-25,6,24-HR BLK AVG,88101
46355,2018-12-25,6,24-HR BLK AVG,88101
46356,2018-12-25,6,24-HR BLK AVG,88101
46357,2018-12-25,6,24-HR BLK AVG,88101
46358,2018-12-31,12,24 HOUR,88101
46359,2018-12-31,12,24 HOUR,88101
46360,2018-12-31,12,24 HOUR,88101
46361,2018-12-31,12,24 HOUR,88101
46362,2018-12-31,12,24 HOUR,88101
46363,2018-12-31,12,24 HOUR,88101
46364,2018-12-31,15,24-HR BLK AVG,88101
46365,2018-12-31,15,24-HR BLK AVG,88101
46366,2018-12-31,15,24-HR BLK AVG,88101
46367,2018-12-31,15,24-HR BLK AVG,88101
46368,2018-12-31,15,24-HR BLK AVG,88101
46369,2018-12-31,15,24-HR BLK AVG,88101
46370,2018-01-02,12,24 HOUR,88101
46371,2018-01-02,12,24 HOUR,88101
46372,2018-01-02,12,24 HOUR,88101
46373,2018-01-02,12,24 HOUR,88101
46374,2018-01-02,12,24 HOUR,88101
46375,2018-01-02,12,24 HOUR,88101
46376,2018-01-02,3,24 HOUR,88101
46377,2018-01-02,3,24 HOUR,88101
46378,2018-01-02,3,24 HOUR,88101
46379,2018-01-02,3,24 HOUR,88101
46380,2018-01-02,3,24 HOUR,88101
46381,2018-01-02,3,24 HOUR,88101
46382,2018-01-02,3,24 HOUR,88101
46383,2018-01-02,3,24 HOUR,88101
46384,2018-01-02,3,24 HOUR,88101
46385,2018-01-02,3,24 HOUR,88101
46386,2018-01-02,3,24 HOUR,88101
46387,2018-01-02,3,24 HOUR,88101
46388,2018-01-02,6,24-HR BLK AVG,88101
46389,2018-01-02,6,24-HR BLK AVG,88101
46390,2018-01-02,6,24-HR BLK AVG,88101
46391,2018-01-02,6,24-HR BLK AVG,88101
46392,2018-01-02,6,24-HR BLK AVG,88101
46393,2018-01-02,6,24-HR BLK AVG,88101
46394,2018-01-14,3,24 HOUR,88101
46395,2018-01-14,3,24 HOUR,88101
46396,2018-01-14,3,24 HOUR,88101
46397,2018-01-14,3,24 HOUR,88101
46398,2018-01-14,3,24 HOUR,88101
46399,2018-01-14,3,24 HOUR,88101
46400,2018-01-14,3,24 HOUR,88101
46401,2018-01-14,3,24 HOUR,88101
46402,2018-01-14,3,24 HOUR,88101
46403,2018-01-14,3,24 HOUR,88101
46404,2018-01-14,3,24 HOUR,88101
46405,2018-01-14,3,24 HOUR,88101
46406,2018-01-14,3,24 HOUR,88101
46407,2018-01-14,3,24 HOUR,88101
46408,2018-01-14,3,24 HOUR,88101
46409,2018-01-14,3,24 HOUR,88101
46410,2018-01-14,3,24 HOUR,88101
46411,2018-01-14,3,24 HOUR,88101
46412,2018-01-14,3,24-HR BLK AVG,88101
46413,2018-01-14,3,24-HR BLK AVG,88101
46414,2018-01-14,3,24-HR BLK AVG,88101
46415,2018-01-14,3,24-HR BLK AVG,88101
46416,2018-01-14,3,24-HR BLK AVG,88101
46417,2018-01-14,3,24-HR BLK AVG,88101
46418,2018-01-26,3,24 HOUR,88101
46419,2018-01-26,3,24 HOUR,88101
46420,2018-01-26,3,24 HOUR,88101
46421,2018-01-26,3,24 HOUR,88101
46422,2018-01-26,3,24 HOUR,88101
46423,2018-01-26,3,24 HOUR,88101
46424,2018-01-26,3,24 HOUR,88101
46425,2018-01-26,3,24 HOUR,88101
46426,2018-01-26,3,24 HOUR,88101
46427,2018-01-26,3,24 HOUR,88101
46428,2018-01-26,3,24 HOUR,88101
46429,2018-01-26,3,24 HOUR,88101
46430,2018-01-26,3,24 HOUR,88101
46431,2018-01-26,3,24 HOUR,88101
46432,2018-01-26,3,24 HOUR,88101
46433,2018-01-26,3,24 HOUR,88101
46434,2018-01-26,3,24 HOUR,88101
46435,2018-01-26,3,24 HOUR,88101
46436,2018-01-26,0,24-HR BLK AVG,88101
46437,2018-01-26,0,24-HR BLK AVG,88101
46438,2018-01-26,0,24-HR BLK AVG,88101
46439,2018-01-26,0,24-HR BLK AVG,88101
46440,2018-01-26,0,24-HR BLK AVG,88101
46441,2018-01-26,0,24-HR BLK AVG,88101
46442,2018-02-07,7,24 HOUR,88101
46443,2018-02-07,7,24 HOUR,88101
46444,2018-02-07,7,24 HOUR,88101
46445,2018-02-07,7,24 HOUR,88101
46446,2018-02-07,7,24 HOUR,88101
46447,2018-02-07,7,24 HOUR,88101
46448,2018-02-07,5,24 HOUR,88101
46449,2018-02-07,5,24 HOUR,88101
46450,2018-02-07,5,24 HOUR,88101
46451,2018-02-07,5,24 HOUR,88101
46452,2018-02-07,5,24 HOUR,88101
46453,2018-02-07,5,24 HOUR,88101
46454,2018-02-07,5,24 HOUR,88101
46455,2018-02-07,5,24 HOUR,88101
46456,2018-02-07,5,24 HOUR,88101
46457,2018-02-07,5,24 HOUR,88101
46458,2018-02-07,5,24 HOUR,88101
46459,2018-02-07,5,24 HOUR,88101
46460,2018-02-07,9,24-HR BLK AVG,88101
46461,2018-02-07,9,24-HR BLK AVG,88101
46462,2018-02-07,9,24-HR BLK AVG,88101
46463,2018-02-07,9,24-HR BLK AVG,88101
46464,2018-02-07,9,24-HR BLK AVG,88101
46465,2018-02-07,9,24-HR BLK AVG,88101
46466,2018-02-19,12,24 HOUR,88101
46467,2018-02-19,12,24 HOUR,88101
46468,2018-02-19,12,24 HOUR,88101
46469,2018-02-19,12,24 HOUR,88101
46470,2018-02-19,12,24 HOUR,88101
46471,2018-02-19,12,24 HOUR,88101
46472,2018-02-19,13,24 HOUR,88101
46473,2018-02-19,13,24 HOUR,88101
46474,2018-02-19,13,24 HOUR,88101
46475,2018-02-19,13,24 HOUR,88101
46476,2018-02-19,13,24 HOUR,88101
46477,2018-02-19,13,24 HOUR,88101
46478,2018-02-19,13,24 HOUR,88101
46479,2018-02-19,13,24 HOUR,88101
46480,2018-02-19,13,24 HOUR,88101
46481,2018-02-19,13,24 HOUR,88101
46482,2018-02-19,13,24 HOUR,88101
46483,2018-02-19,13,24 HOUR,88101
46484,2018-02-19,17,24-HR BLK AVG,88101
46485,2018-02-19,17,24-HR BLK AVG,88101
46486,2018-02-19,17,24-HR BLK AVG,88101
46487,2018-02-19,17,24-HR BLK AVG,88101
46488,2018-02-19,17,24-HR BLK AVG,88101
46489,2018-02-19,17,24-HR BLK AVG,88101
46490,2018-03-03,11,24 HOUR,88101
46491,2018-03-03,11,24 HOUR,88101
46492,2018-03-03,11,24 HOUR,88101
46493,2018-03-03,11,24 HOUR,88101
46494,2018-03-03,11,24 HOUR,88101
46495,2018-03-03,11,24 HOUR,88101
46496,2018-03-03,10,24 HOUR,88101
46497,2018-03-03,10,24 HOUR,88101
46498,2018-03-03,10,24 HOUR,88101
46499,2018-03-03,10,24 HOUR,88101
46500,2018-03-03,10,24 HOUR,88101
46501,2018-03-03,10,24 HOUR,88101
46502,2018-03-03,10,24 HOUR,88101
46503,2018-03-03,10,24 HOUR,88101
46504,2018-03-03,10,24 HOUR,88101
46505,2018-03-03,10,24 HOUR,88101
46506,2018-03-03,10,24 HOUR,88101
46507,2018-03-03,10,24 HOUR,88101
46508,2018-03-03,9,24-HR BLK AVG,88101
46509,2018-03-03,9,24-HR BLK AVG,88101
46510,2018-03-03,9,24-HR BLK AVG,88101
46511,2018-03-03,9,24-HR BLK AVG,88101
46512,2018-03-03,9,24-HR BLK AVG,88101
46513,2018-03-03,9,24-HR BLK AVG,88101
46514,2018-03-15,11,24 HOUR,88101
46515,2018-03-15,11,24 HOUR,88101
46516,2018-03-15,11,24 HOUR,88101
46517,2018-03-15,11,24 HOUR,88101
46518,2018-03-15,11,24 HOUR,88101
46519,2018-03-15,11,24 HOUR,88101
46520,2018-03-15,8,24 HOUR,88101
46521,2018-03-15,8,24 HOUR,88101
46522,2018-03-15,8,24 HOUR,88101
46523,2018-03-15,8,24 HOUR,88101
46524,2018-03-15,8,24 HOUR,88101
46525,2018-03-15,8,24 HOUR,88101
46526,2018-03-15,8,24 HOUR,88101
46527,2018-03-15,8,24 HOUR,88101
46528,2018-03-15,8,24 HOUR,88101
46529,2018-03-15,8,24 HOUR,88101
46530,2018-03-15,8,24 HOUR,88101
46531,2018-03-15,8,24 HOUR,88101
46532,2018-03-15,0,24-HR BLK AVG,88101
46533,2018-03-15,0,24-HR BLK AVG,88101
46534,2018-03-15,0,24-HR BLK AVG,88101
46535,2018-03-15,0,24-HR BLK AVG,88101
46536,2018-03-15,0,24-HR BLK AVG,88101
46537,2018-03-15,0,24-HR BLK AVG,88101
46538,2018-03-27,12,24 HOUR,88101
46539,2018-03-27,12,24 HOUR,88101
46540,2018-03-27,12,24 HOUR,88101
46541,2018-03-27,12,24 HOUR,88101
46542,2018-03-27,12,24 HOUR,88101
46543,2018-03-27,12,24 HOUR,88101
46544,2018-03-27,10,24 HOUR,88101
46545,2018-03-27,10,24 HOUR,88101
46546,2018-03-27,10,24 HOUR,88101
46547,2018-03-27,10,24 HOUR,88101
46548,2018-03-27,10,24 HOUR,88101
46549,2018-03-27,10,24 HOUR,88101
46550,2018-03-27,10,24 HOUR,88101
46551,2018-03-27,10,24 HOUR,88101
46552,2018-03-27,10,24 HOUR,88101
46553,2018-03-27,10,24 HOUR,88101
46554,2018-03-27,10,24 HOUR,88101
46555,2018-03-27,10,24 HOUR,88101
46556,2018-03-27,3,24-HR BLK AVG,88101
46557,2018-03-27,3,24-HR BLK AVG,88101
46558,2018-03-27,3,24-HR BLK AVG,88101
46559,2018-03-27,3,24-HR BLK AVG,88101
46560,2018-03-27,3,24-HR BLK AVG,88101
46561,2018-03-27,3,24-HR BLK AVG,88101
46562,2018-04-08,6,24 HOUR,88101
46563,2018-04-08,6,24 HOUR,88101
46564,2018-04-08,6,24 HOUR,88101
46565,2018-04-08,6,24 HOUR,88101
46566,2018-04-08,6,24 HOUR,88101
46567,2018-04-08,6,24 HOUR,88101
46568,2018-04-08,5,24 HOUR,88101
46569,2018-04-08,5,24 HOUR,88101
46570,2018-04-08,5,24 HOUR,88101
46571,2018-04-08,5,24 HOUR,88101
46572,2018-04-08,5,24 HOUR,88101
46573,2018-04-08,5,24 HOUR,88101
46574,2018-04-08,5,24 HOUR,88101
46575,2018-04-08,5,24 HOUR,88101
46576,2018-04-08,5,24 HOUR,88101
46577,2018-04-08,5,24 HOUR,88101
46578,2018-04-08,5,24 HOUR,88101
46579,2018-04-08,5,24 HOUR,88101
46580,2018-04-08,0,24-HR BLK AVG,88101
46581,2018-04-08,0,24-HR BLK AVG,88101
46582,2018-04-08,0,24-HR BLK AVG,88101
46583,2018-04-08,0,24-HR BLK AVG,88101
46584,2018-04-08,0,24-HR BLK AVG,88101
46585,2018-04-08,0,24-HR BLK AVG,88101
46586,2018-05-14,9,24 HOUR,88101
46587,2018-05-14,9,24 HOUR,88101
46588,2018-05-14,9,24 HOUR,88101
46589,2018-05-14,9,24 HOUR,88101
46590,2018-05-14,9,24 HOUR,88101
46591,2018-05-14,9,24 HOUR,88101
46592,2018-05-14,2,24-HR BLK AVG,88101
46593,2018-05-14,2,24-HR BLK AVG,88101
46594,2018-05-14,2,24-HR BLK AVG,88101
46595,2018-05-14,2,24-HR BLK AVG,88101
